season,week,outcome,date,time,rotation,team,score,wagers,BETONLINE_spread,BETONLINE_odds,BOVODA_spread,BOVODA_odds,BookMaker_spread,BookMaker_odds,BAS_spread,BAS_odds,Heritage_spread,Heritage_odds,everygame_spread,everygame_odds,JustBET_spread,JustBET_odds,bet105_spread,bet105_odds,WAGERWEB_spread,WAGERWEB_odds,opener_spread,opener_odds
2024,10,FINAL,Sun 11/10,1:00 PM,263,Buffalo,30,52%,-4.5,-110,-4.5,-105,-4.5,-110,-4.5,-110,-4.5,-108,-4.5,-110,-4.5,-107,,,-4.5,-110,-4.0,-110
2024,10,FINAL,Sun 11/10,1:00 PM,264,Indianapolis,20,48%,4.5,-110,4.5,-115,4.5,-110,4.5,-110,4.5,-108,4.5,-110,4.5,-113,,,4.5,-110,4.0,-110
2024,10,FINAL,Sun 11/10,1:00 PM,267,Pittsburgh,28,36%,1.5,-110,1.5,-110,1.0,-111,2.0,-115,2.0,-108,1.5,-105,1.0,-111,,,2.0,-111,1.5,-110
2024,10,FINAL,Sun 11/10,1:00 PM,268,Washington,27,64%,-1.5,-110,-1.5,-110,-1.0,-109,-2.0,-105,-2.0,-108,-1.5,-115,-1.0,-109,,,-2.0,-109,-1.5,-110
2024,10,FINAL,Sun 11/10,1:00 PM,265,Minnesota,12,28%,-7.0,-110,-7.0,-110,-7.0,-105,-7.0,-110,-7.0,-108,-7.0,-110,-7.0,-105,,,-7.0,-104,-4.0,-110
2024,10,FINAL,Sun 11/10,1:00 PM,266,Jacksonville,7,72%,7.0,-110,7.0,-110,7.0,-115,7.0,-110,7.0,-108,7.0,-110,7.0,-115,,,7.0,-116,4.0,-110
2024,10,FINAL,Sun 11/10,1:00 PM,275,New England,19,59%,6.0,-110,6.5,-115,6.5,-114,6.5,-115,6.0,-108,6.0,-105,6.5,-114,,,6.0,-110,7.0,-110
2024,10,FINAL,Sun 11/10,1:00 PM,276,Chicago,3,41%,-6.0,-110,-6.5,-105,-6.5,-106,-6.5,-105,-6.0,-108,-6.0,-115,-6.5,-106,,,-6.0,-110,-7.0,-110
2024,10,FINAL,Sun 11/10,4:05 PM,277,Tennessee,17,83%,8.5,-111,8.5,-110,8.0,-110,8.0,-115,8.5,-108,8.5,-105,8.0,-110,,,8.5,-110,7.0,-115
2024,10,FINAL,Sun 11/10,4:05 PM,278,L.A. Chargers,27,17%,-8.5,-109,-8.5,-110,-8.0,-110,-8.0,-105,-8.5,-108,-8.5,-115,-8.0,-110,,,-8.5,-110,-7.0,-105
2024,10,FINAL,Sun 11/10,4:25 PM,279,Philadelphia,34,33%,-7.5,+105,-7.0,-105,-7.0,-114,-7.5,+100,-7.0,-108,-7.5,+100,-7.0,-114,,,-7.0,-110,-3.0,-104
2024,10,FINAL,Sun 11/10,4:25 PM,280,Dallas,6,67%,7.5,-125,7.0,-115,7.0,-106,7.5,-120,7.0,-108,7.5,-120,7.0,-106,,,7.0,-110,3.0,-116
2024,10,FINAL,Sun 11/10,4:25 PM,281,N.Y. Jets,6,52%,-2.0,-114,-2.0,-110,-2.0,-109,-1.5,-115,-2.0,-108,-2.0,-115,-2.0,-109,,,-2.0,-110,,-110
2024,10,FINAL,Sun 11/10,4:25 PM,282,Arizona,31,48%,2.0,-106,2.0,-110,2.0,-111,1.5,-105,2.0,-108,2.0,-105,2.0,-111,,,2.0,-110,,-110
2024,10,FINAL,Sun 11/10,8:20 PM,283,Detroit,26,23%,-4.0,-110,-3.5,-120,-4.0,-107,-3.5,-115,-4.0,-103,-4.0,-115,-4.0,-108,,,-4.0,-110,-3.0,+100
2024,10,FINAL,Sun 11/10,8:20 PM,284,Houston,23,77%,4.0,-110,3.5,+100,4.0,-113,3.5,-105,4.0,-113,4.0,-105,4.0,-112,,,4.0,-110,3.0,-120
2024,10,FINAL,Thu 11/7,8:15 PM,109,Cincinnati,34,55%,6.0,-110,6.0,-105,6.0,-105,6.0,-102,6.0,-108,6.0,-105,6.0,-105,,,6.0,-110,6.0,-110
2024,10,FINAL,Thu 11/7,8:15 PM,110,Baltimore,35,45%,-6.0,-110,-6.0,-115,-6.0,-115,-6.0,-118,-6.0,-108,-6.0,-115,-6.0,-115,,,-6.0,-110,-6.0,-110
2024,11,FINAL,Mon 11/18,8:15 PM,475,Houston,34,26%,-7.0,-110,-7.0,-115,-7.0,-121,-7.0,-120,-7.0,-113,-7.0,-115,-7.0,-121,,,-7.0,-110,-6.0,-110
2024,11,FINAL,Mon 11/18,8:15 PM,476,Dallas,10,74%,7.0,-110,7.0,-105,7.0,+101,7.0,+100,7.0,-103,7.0,-105,7.0,+101,,,7.0,-110,6.0,-110
2024,11,FINAL,Sun 11/17,1:00 PM,455,L.A. Rams,28,36%,-4.0,-110,-4.0,-110,-4.0,-110,-4.0,-110,-4.0,-108,-4.0,-110,-4.0,-110,,,-4.0,-110,-5.5,-110
2024,11,FINAL,Sun 11/17,1:00 PM,456,New England,22,64%,4.0,-110,4.0,-110,4.0,-110,4.0,-110,4.0,-108,4.0,-110,4.0,-110,,,4.0,-110,5.5,-110
2024,11,FINAL,Sun 11/17,1:00 PM,459,Las Vegas,19,80%,8.0,-109,8.0,-105,8.0,-111,7.5,-105,8.0,-108,8.0,-110,8.0,-111,,,8.0,-110,7.0,-110
2024,11,FINAL,Sun 11/17,1:00 PM,460,Miami,34,20%,-8.0,-111,-8.0,-115,-8.0,-109,-7.5,-115,-8.0,-108,-8.0,-110,-8.0,-109,,,-8.0,-110,-7.0,-110
2024,11,FINAL,Sun 11/17,1:00 PM,451,Green Bay,20,30%,-6.0,-110,-6.0,-110,-6.0,-110,-6.0,-110,-6.0,-108,-6.0,-110,-6.0,-110,,,-6.0,-110,-3.0,-104
2024,11,FINAL,Sun 11/17,1:00 PM,452,Chicago,19,70%,6.0,-110,6.0,-110,6.0,-110,6.0,-110,6.0,-108,6.0,-110,6.0,-110,,,6.0,-110,3.0,-116
2024,11,FINAL,Sun 11/17,1:00 PM,461,Jacksonville,6,81%,14.0,-112,14.0,-110,14.0,-118,14.0,-115,14.0,-108,14.0,-115,14.0,-118,,,14.0,-110,11.0,-110
2024,11,FINAL,Sun 11/17,1:00 PM,462,Detroit,52,19%,-14.0,-108,-14.0,-110,-14.0,-102,-14.0,-105,-14.0,-108,-14.0,-105,-14.0,-102,,,-14.0,-110,-11.0,-110
2024,11,FINAL,Sun 11/17,1:00 PM,453,Cleveland,14,50%,-1.0,-110,-1.0,-120,-2.0,-109,-1.5,-115,-1.0,-108,-1.0,-115,-2.0,-109,,,-1.5,-110,1.5,-110
2024,11,FINAL,Sun 11/17,1:00 PM,454,New Orleans,35,50%,1.0,-110,1.0,+100,2.0,-111,1.5,-105,1.0,-108,1.0,-105,2.0,-111,,,1.5,-110,-1.5,-110
2024,11,FINAL,Sun 11/17,1:00 PM,463,Minnesota,23,35%,-6.0,-110,-6.0,-110,-6.0,-109,-6.0,-105,-6.0,-108,-6.0,-110,-6.0,-109,,,-6.0,-109,-5.5,-110
2024,11,FINAL,Sun 11/17,1:00 PM,464,Tennessee,13,65%,6.0,-110,6.0,-110,6.0,-111,6.0,-115,6.0,-108,6.0,-110,6.0,-111,,,6.0,-111,5.5,-110
2024,11,FINAL,Sun 11/17,1:00 PM,457,Baltimore,16,51%,-3.0,-118,-3.5,+105,-3.0,-120,-3.0,-119,-3.5,+102,-3.0,-120,-3.0,-120,,,-3.5,-104,-3.0,-120
2024,11,FINAL,Sun 11/17,1:00 PM,458,Pittsburgh,18,49%,3.0,-102,3.5,-125,3.0,+100,3.0,-101,3.5,-118,3.0,+100,3.0,+100,,,3.5,-116,3.0,+100
2024,11,FINAL,Sun 11/17,1:00 PM,473,Indianapolis,28,46%,4.0,-105,4.5,-115,4.0,-105,4.0,-110,4.0,-108,4.0,-105,4.0,-105,,,4.0,-110,4.0,-110
2024,11,FINAL,Sun 11/17,1:00 PM,474,N.Y. Jets,27,54%,-4.0,-115,-4.5,-105,-4.0,-115,-4.0,-110,-4.0,-108,-4.0,-115,-4.0,-115,,,-4.0,-110,-4.0,-110
2024,11,FINAL,Sun 11/17,4:05 PM,465,Seattle,20,72%,6.0,-115,6.0,-110,6.0,-115,6.0,-115,6.0,-108,6.0,-105,6.0,-115,,,6.0,-110,6.5,-110
2024,11,FINAL,Sun 11/17,4:05 PM,466,San Francisco,17,28%,-6.0,-105,-6.0,-110,-6.0,-105,-6.0,-105,-6.0,-108,-6.0,-115,-6.0,-105,,,-6.0,-110,-6.5,-110
2024,11,FINAL,Sun 11/17,4:05 PM,467,Atlanta,6,41%,1.5,-108,2.0,-110,2.0,-109,1.5,-105,2.0,-108,2.0,-110,2.0,-109,,,2.5,-110,-2.0,-110
2024,11,FINAL,Sun 11/17,4:05 PM,468,Denver,38,59%,-1.5,-112,-2.0,-110,-2.0,-111,-1.5,-115,-2.0,-108,-2.0,-110,-2.0,-111,,,-2.5,-110,2.0,-110
2024,11,FINAL,Sun 11/17,4:25 PM,469,Kansas City,21,39%,2.5,+100,3.0,-115,2.5,+100,2.5,-101,2.5,+107,2.5,+105,2.5,+100,,,2.5,+104,1.0,-110
2024,11,FINAL,Sun 11/17,4:25 PM,470,Buffalo,30,61%,-2.5,-120,-3.0,-105,-2.5,-120,-2.5,-119,-2.5,-123,-2.5,-125,-2.5,-120,,,-2.5,-124,-1.0,-110
2024,11,FINAL,Sun 11/17,8:20 PM,471,Cincinnati,27,32%,1.0,-101,1.5,-120,1.0,-101,1.0,-105,1.0,-108,1.0,-115,1.0,-101,,,1.0,-116,1.0,-110
2024,11,FINAL,Sun 11/17,8:20 PM,472,L.A. Chargers,34,68%,-1.0,-119,-1.5,+100,-1.0,-119,-1.0,-115,-1.0,-108,-1.0,-105,-1.0,-119,,,-1.0,-104,-1.0,-110
2024,11,FINAL,Thu 11/14,8:15 PM,313,Washington,18,51%,4.0,-102,4.5,-110,4.0,-108,4.0,-105,4.5,-108,4.5,-110,4.0,-108,,,4.5,-110,3.5,-114
2024,11,FINAL,Thu 11/14,8:15 PM,314,Philadelphia,26,49%,-4.0,-118,-4.5,-110,-4.0,-112,-4.0,-115,-4.5,-108,-4.5,-110,-4.0,-112,,,-4.5,-110,-3.5,-106
2024,12,FINAL,Mon 11/25,8:15 PM,273,Baltimore,30,33%,-3.0,-105,-3.0,+100,-3.0,-104,-3.0,-110,-3.0,-103,-3.0,-115,-3.0,-104,,,-3.0,-105,-3.0,-115
2024,12,FINAL,Mon 11/25,8:15 PM,274,L.A. Chargers,23,67%,3.0,-115,3.0,-120,3.0,-116,3.0,-110,3.0,-113,3.0,-105,3.0,-116,,,3.0,-115,3.0,-105
2024,12,FINAL,Sun 11/24,1:00 PM,259,Tampa Bay,30,24%,-6.0,-110,-6.0,-110,-6.0,-113,-6.0,-110,-6.0,-108,-6.0,-110,-6.0,-113,,,-6.0,-110,-3.5,-110
2024,12,FINAL,Sun 11/24,1:00 PM,260,N.Y. Giants,7,76%,6.0,-110,6.0,-110,6.0,-107,6.0,-110,6.0,-108,6.0,-110,6.0,-107,,,6.0,-110,3.5,-110
2024,12,FINAL,Sun 11/24,1:00 PM,251,Detroit,24,22%,-7.0,-108,-7.0,-105,-7.0,-110,-7.0,-110,-7.0,-108,-7.0,-115,-7.0,-110,,,-7.0,-104,-7.0,-110
2024,12,FINAL,Sun 11/24,1:00 PM,252,Indianapolis,6,78%,7.0,-112,7.0,-115,7.0,-110,7.0,-110,7.0,-108,7.0,-105,7.0,-110,,,7.0,-116,7.0,-110
2024,12,FINAL,Sun 11/24,1:00 PM,263,Tennessee,32,79%,8.0,-108,8.0,-115,7.5,-108,7.5,-105,8.0,-108,8.5,-110,7.5,-108,,,8.0,-110,9.0,-110
2024,12,FINAL,Sun 11/24,1:00 PM,264,Houston,27,21%,-8.0,-112,-8.0,-105,-7.5,-112,-7.5,-115,-8.0,-108,-8.5,-110,-7.5,-112,,,-8.0,-110,-9.0,-110
2024,12,FINAL,Sun 11/24,1:00 PM,261,New England,15,79%,7.5,-115,7.5,-115,7.5,-112,7.5,-115,7.5,-108,7.5,-115,7.5,-113,,,7.5,-115,7.0,-110
